query_id,repo_id,owner_repo,audit_type,question,expected_answer,expected_answer_sha256,negative_or_abstain,query_family,source_span_id
v53e_0789,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:49] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0789_span_001
v53e_0790,python_cpython,python/cpython,examples_tests_alignment,"[v53e:50] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0790_span_001
v53e_0791,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:51] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0791_span_001
v53e_0792,python_cpython,python/cpython,examples_tests_alignment,"[v53e:52] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0792_span_001
v53e_0793,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:53] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0793_span_001
v53e_0794,python_cpython,python/cpython,examples_tests_alignment,"[v53e:54] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0794_span_001
v53e_0795,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:55] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0795_span_001
v53e_0796,python_cpython,python/cpython,examples_tests_alignment,"[v53e:56] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0796_span_001
v53e_0797,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:57] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0797_span_001
v53e_0798,python_cpython,python/cpython,examples_tests_alignment,"[v53e:58] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0798_span_001
v53e_0799,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:59] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0799_span_001
v53e_0800,python_cpython,python/cpython,examples_tests_alignment,"[v53e:60] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0800_span_001
v53e_0801,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:61] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0801_span_001
v53e_0802,python_cpython,python/cpython,examples_tests_alignment,"[v53e:62] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0802_span_001
v53e_0803,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:63] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0803_span_001
v53e_0804,python_cpython,python/cpython,examples_tests_alignment,"[v53e:64] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0804_span_001
v53e_0805,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:65] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0805_span_001
v53e_0806,python_cpython,python/cpython,examples_tests_alignment,"[v53e:66] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0806_span_001
v53e_0807,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:67] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0807_span_001
v53e_0808,python_cpython,python/cpython,examples_tests_alignment,"[v53e:68] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0808_span_001
v53e_0809,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:69] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0809_span_001
v53e_0810,python_cpython,python/cpython,examples_tests_alignment,"[v53e:70] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0810_span_001
v53e_0811,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:71] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0811_span_001
v53e_0812,python_cpython,python/cpython,examples_tests_alignment,"[v53e:72] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0812_span_001
v53e_0813,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:73] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0813_span_001
v53e_0814,python_cpython,python/cpython,examples_tests_alignment,"[v53e:74] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0814_span_001
v53e_0815,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:75] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0815_span_001
v53e_0816,python_cpython,python/cpython,examples_tests_alignment,"[v53e:76] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0816_span_001
v53e_0817,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:77] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0817_span_001
v53e_0818,python_cpython,python/cpython,examples_tests_alignment,"[v53e:78] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0818_span_001
v53e_0819,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:79] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0819_span_001
v53e_0820,python_cpython,python/cpython,examples_tests_alignment,"[v53e:80] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0820_span_001
v53e_0821,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:81] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0821_span_001
v53e_0822,python_cpython,python/cpython,examples_tests_alignment,"[v53e:82] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0822_span_001
v53e_0823,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:83] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0823_span_001
v53e_0824,python_cpython,python/cpython,examples_tests_alignment,"[v53e:84] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0824_span_001
v53e_0825,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:85] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0825_span_001
v53e_0826,python_cpython,python/cpython,examples_tests_alignment,"[v53e:86] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0826_span_001
v53e_0827,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:87] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0827_span_001
v53e_0828,python_cpython,python/cpython,examples_tests_alignment,"[v53e:88] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0828_span_001
v53e_0829,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:89] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0829_span_001
v53e_0830,python_cpython,python/cpython,examples_tests_alignment,"[v53e:90] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0830_span_001
v53e_0831,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:91] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0831_span_001
v53e_0832,python_cpython,python/cpython,examples_tests_alignment,"[v53e:92] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0832_span_001
v53e_0833,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:93] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0833_span_001
v53e_0834,python_cpython,python/cpython,examples_tests_alignment,"[v53e:94] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0834_span_001
v53e_0835,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:95] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0835_span_001
v53e_0836,python_cpython,python/cpython,examples_tests_alignment,"[v53e:96] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0836_span_001
v53e_0837,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:97] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0837_span_001
v53e_0838,python_cpython,python/cpython,examples_tests_alignment,"[v53e:98] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0838_span_001
v53e_0839,pypa_pip,pypa/pip,examples_tests_alignment,"[v53e:99] In pypa/pip, what example/test alignment fact is grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: pip - The Python Package Installer,sha256:e7d8864de8764a8ae597800548145f19e84cced5dd971d4d8d79a8e8358b2da0,0,examples_tests_alignment,v53e_0839_span_001
v53e_0840,python_cpython,python/cpython,examples_tests_alignment,"[v53e:100] In python/cpython, what example/test alignment fact is grounded by Doc/README.rst:44?",Evidence at Doc/README.rst:44 supports this bounded audit fact: installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:485afc0f77638cdc0de04a9b5d4b036445021bc49e3de5e79dc3e1b94c6cd3f3,0,examples_tests_alignment,v53e_0840_span_001
v53e_0841,django_django,django/django,unsupported_claim_abstain,[v53e:1] Does django/django prove a broad production-readiness claim from only the canary evidence at README.rst:5?,ABSTAIN: the canary source span at README.rst:5 only supports this local evidence: Django is a high-level Python web framework that encourages rapid development. It does not prove the broader requested repository-level claim.,sha256:dc1ca53331b9b564eced6a59ba668cf0f14cc65e4a7cd783624888c3e6393d2a,1,unsupported_claim_abstain,v53e_0841_span_001
v53e_0842,django_django,django/django,unsupported_claim_abstain,[v53e:2] Does django/django prove a broad production-readiness claim from only the canary evidence at README.rst:22?,"ABSTAIN: the canary source span at README.rst:22 only supports this local evidence: problems, and check out the reference (``docs/ref``) for gory details.. It does not prove the broader requested repository-level claim.",sha256:11d8567b19013d4474f7ac1f96683d42ec0005cd989cf344a01fbd9bae8c64c1,1,unsupported_claim_abstain,v53e_0842_span_001
v53e_0843,django_django,django/django,unsupported_claim_abstain,[v53e:3] Does django/django prove a broad production-readiness claim from only the canary evidence at README.rst:44?,"ABSTAIN: the canary source span at README.rst:44 only supports this local evidence: ``docs/internals/contributing/writing-code/unit-tests.txt``, published online at. It does not prove the broader requested repository-level claim.",sha256:098e89803fb8ab90a02d195e395218c14cd040bc05b460df5e81bd250363c413,1,unsupported_claim_abstain,v53e_0843_span_001
v53e_0844,django_django,django/django,unsupported_claim_abstain,[v53e:4] Does django/django prove a broad production-readiness claim from only the canary evidence at pyproject.toml:15?,"ABSTAIN: the canary source span at pyproject.toml:15 only supports this local evidence: {name = ""Django Software Foundation"", email = ""foundation@djangoproject.com""},. It does not prove the broader requested repository-level claim.",sha256:7479e4d9ea3e36347d3e1ee6abc1ade2ebbb336e5b3654382636d7783c159c40,1,unsupported_claim_abstain,v53e_0844_span_001
v53e_0845,django_django,django/django,unsupported_claim_abstain,[v53e:5] Does django/django prove a broad production-readiness claim from only the canary evidence at pyproject.toml:29?,"ABSTAIN: the canary source span at pyproject.toml:29 only supports this local evidence: ""Programming Language :: Python :: 3 :: Only"",. It does not prove the broader requested repository-level claim.",sha256:d1f5eaadc909273c4634521a84f8ae1db44e80f175f5cc2c586b206daf87d29c,1,unsupported_claim_abstain,v53e_0845_span_001
v53e_0846,django_django,django/django,unsupported_claim_abstain,[v53e:6] Does django/django prove a broad production-readiness claim from only the canary evidence at pyproject.toml:45?,"ABSTAIN: the canary source span at pyproject.toml:45 only supports this local evidence: django-admin = ""django.core.management:execute_from_command_line"". It does not prove the broader requested repository-level claim.",sha256:113775a5ef66472f5a90362a9abdbafb3503a58e403a6342498758bba2ca7b80,1,unsupported_claim_abstain,v53e_0846_span_001
v53e_0847,django_django,django/django,unsupported_claim_abstain,[v53e:7] Does django/django prove a broad production-readiness claim from only the canary evidence at pyproject.toml:65?,"ABSTAIN: the canary source span at pyproject.toml:65 only supports this local evidence: version = {attr = ""django.__version__""}. It does not prove the broader requested repository-level claim.",sha256:4b223e1f80d43a069503ac7102f8732b2baac8eff9856449748a9e2d9f4049e6,1,unsupported_claim_abstain,v53e_0847_span_001
v53e_0848,django_django,django/django,unsupported_claim_abstain,[v53e:8] Does django/django prove a broad production-readiness claim from only the canary evidence at tox.ini:32?,ABSTAIN: the canary source span at tox.ini:32 only supports this local evidence: OBJC_DISABLE_INITIALIZE_FORK_SAFETY. It does not prove the broader requested repository-level claim.,sha256:b1fd1fd1d111a6aa81716d5485ca897e49ce761f9cd5d6db7e8601d5c0e54025,1,unsupported_claim_abstain,v53e_0848_span_001
v53e_0849,django_django,django/django,unsupported_claim_abstain,[v53e:9] Does django/django prove a broad production-readiness claim from only the canary evidence at tox.ini:56?,ABSTAIN: the canary source span at tox.ini:56 only supports this local evidence: [testenv:blacken-docs]. It does not prove the broader requested repository-level claim.,sha256:060fb4c7d01a07ec9d03f426ccd19c23c99550b5d3f9dff419b7f1d2c0848bfb,1,unsupported_claim_abstain,v53e_0849_span_001
v53e_0850,django_django,django/django,unsupported_claim_abstain,[v53e:10] Does django/django prove a broad production-readiness claim from only the canary evidence at tox.ini:76?,ABSTAIN: the canary source span at tox.ini:76 only supports this local evidence: allowlist_externals =. It does not prove the broader requested repository-level claim.,sha256:52a53af499be9debdc2ce21fe20cb83823903ea7aa0bafb74c18ee6664c50ea0,1,unsupported_claim_abstain,v53e_0850_span_001
v53e_0851,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:11] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at README.md:1?,"ABSTAIN: the canary source span at README.md:1 only supports this local evidence: <p align=""center"">. It does not prove the broader requested repository-level claim.",sha256:79412890c8b464530f9135d8eb48eb2af3881ca0a6031245fa02dc755289c739,1,unsupported_claim_abstain,v53e_0851_span_001
v53e_0852,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:12] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at README.md:74?,"ABSTAIN: the canary source span at README.md:74 only supports this local evidence: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img. It does not prove the broader requested repository-level claim.",sha256:e7ad5a191d9024118614bc9271bede62a3d6276b551755504673d54bdab780a8,1,unsupported_claim_abstain,v53e_0852_span_001
v53e_0853,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:13] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at README.md:206?,ABSTAIN: the canary source span at README.md:206 only supports this local evidence: Run the server with:. It does not prove the broader requested repository-level claim.,sha256:204595c5e0f0b851eab887d6f153234021226c4537915113cdd69b9f3a679efd,1,unsupported_claim_abstain,v53e_0853_span_001
v53e_0854,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:14] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at README.md:309?,"ABSTAIN: the canary source span at README.md:309 only supports this local evidence: def update_item(item_id: int, item: Item):. It does not prove the broader requested repository-level claim.",sha256:a9784c3a6ffd0aca9b05292d76d0ffad7f917c2245dd5d8b884581473fd0441f,1,unsupported_claim_abstain,v53e_0854_span_001
v53e_0855,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:15] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at README.md:405?,"ABSTAIN: the canary source span at README.md:405 only supports this local evidence: * Automatic client code generation systems, for many languages.. It does not prove the broader requested repository-level claim.",sha256:a4c14b8935ff33f7ab044547abcd07e4c38cca6a61bea7c60dc151bcd2be4921,1,unsupported_claim_abstain,v53e_0855_span_001
v53e_0856,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:16] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at README.md:516?,ABSTAIN: the canary source span at README.md:516 only supports this local evidence: * `fastapi-cli[standard]` - to provide the `fastapi` command.. It does not prove the broader requested repository-level claim.,sha256:6ce46dc413d139f7152d51e9c34ed6aa74fc5647e3cb4b406f4250cf90497419,1,unsupported_claim_abstain,v53e_0856_span_001
v53e_0857,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:17] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at pyproject.toml:37?,"ABSTAIN: the canary source span at pyproject.toml:37 only supports this local evidence: ""Programming Language :: Python :: 3.11"",. It does not prove the broader requested repository-level claim.",sha256:ad4069aa9f98e2933fc2090d00fc43bdab70c3e96d0a76df26038e09f7e09d11,1,unsupported_claim_abstain,v53e_0857_span_001
v53e_0858,fastapi_fastapi,fastapi/fastapi,unsupported_claim_abstain,[v53e:18] Does fastapi/fastapi prove a broad production-readiness claim from only the canary evidence at pyproject.toml:110?,"ABSTAIN: the canary source span at pyproject.toml:110 only supports this local evidence: ""email-validator >=2.0.0"",. It does not prove the broader requested repository-level claim.",sha256:76bdfe4b119e36d72e69645cec829d5006278aea778349e8a9315def5529dff8,1,unsupported_claim_abstain,v53e_0858_span_001
